it global_time dt rho m1 m2 m3 e tracer_ism tracer_sn rhod1 rhod2 rhod3 rhod4 m1d1 m1d2 m1d3 m1d4 m2d1 m2d2 m2d3 m2d4 m3d1 m3d2 m3d3 m3d4 c1 c2 c3 c4 c5 c6 c7 c8 n1 n2 n3 n4 n5 n6 n7 n8 | Xload Xmemory 'Cell_Updates /second/core' 'Active_Blocks/Core' 'Wct Per Code Time [s]' 'TimeToFinish [hrs]'
   47097  2.32000000E+01  6.19273966E-04   1.44133712E-01  3.18711218E+00  0.00000000E+00  0.00000000E+00  3.86500008E+01  9.99998997E+01  1.00293255E-04  3.77052834E-07  7.41918961E-07  5.39713807E-06  1.06198923E-05  1.01319820E-05  1.99160834E-05  4.38240733E-05  1.41281195E-04  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00   0.00000000E+00  0.00000000E+00  5.62500000E-01  3.43750000E-01  3.64583333E-02  1.82291667E-02  2.21354167E-02  1.69270833E-02        0       0      27      33       7       7      17      26 |   0.00E+00  0.00E+00  1.44E+05  1.17E+02  4.19E+01  8.95E-01
   47259  2.33000000E+01  6.18579614E-04   1.44109655E-01  3.18637890E+00  0.00000000E+00  0.00000000E+00  3.86304497E+01  9.75957301E+01  1.00293255E-04  3.73564615E-07  7.27109905E-07  5.39713525E-06  1.06198809E-05  1.01081045E-05  1.96068103E-05  4.38246095E-05  1.41281675E-04  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00   0.00000000E+00  0.00000000E+00  5.62500000E-01  3.33333333E-01  4.16666667E-02  2.08333333E-02  2.34375000E-02  1.82291667E-02        0       0      27      32       8       8      18      28 |   0.00E+00  0.00E+00  1.54E+05  1.21E+02  4.08E+01  8.68E-01
   47421  2.34000000E+01  6.19107374E-04   1.44079853E-01  3.18544640E+00  0.00000000E+00  0.00000000E+00  3.86058485E+01  9.46155013E+01  1.00293255E-04  3.62698708E-07  7.05071284E-07  5.39712833E-06  1.06198739E-05  9.83768678E-06  1.90537679E-05  4.38250922E-05  1.41282235E-04  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00   0.00000000E+00  0.00000000E+00  5.62500000E-01  3.33333333E-01  4.16666667E-02  2.08333333E-02  2.47395833E-02  1.69270833E-02        0       0      27      32       8       8      19      26 |   0.00E+00  0.00E+00  1.53E+05  1.20E+02  4.06E+01  8.64E-01
   47583  2.35000000E+01  6.20069796E-04   1.44050028E-01  3.18450870E+00  0.00000000E+00  0.00000000E+00  3.85810929E+01  9.16329951E+01  1.00293255E-04  3.51597791E-07  6.83021476E-07  5.39712652E-06  1.06198631E-05  9.55744553E-06  1.84977137E-05  4.38256300E-05  1.41282719E-04  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00   0.00000000E+00  0.00000000E+00  5.83333333E-01  3.12500000E-01  4.16666667E-02  2.08333333E-02  2.34375000E-02  1.82291667E-02        0       0      28      30       8       8      18      28 |   0.00E+00  0.00E+00  1.54E+05  1.20E+02  4.02E+01  8.54E-01
   47745  2.36000000E+01  6.20166810E-04   1.44020190E-01  3.18356603E+00  0.00000000E+00  0.00000000E+00  3.85561878E+01  8.86490738E+01  1.00293255E-04  3.40495271E-07  6.60963259E-07  5.39712024E-06  1.06198501E-05  9.27577989E-06  1.79387275E-05  4.38261100E-05  1.41283162E-04  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00   0.00000000E+00  0.00000000E+00  5.83333333E-01  3.12500000E-01  4.16666667E-02  2.08333333E-02  2.34375000E-02  1.82291667E-02        0       0      28      30       8       8      18      28 |   0.00E+00  0.00E+00  1.55E+05  1.20E+02  4.00E+01  8.50E-01
   47907  2.37000000E+01  6.20689337E-04   1.43990346E-01  3.18261867E+00  0.00000000E+00  0.00000000E+00  3.85311381E+01  8.56646818E+01  1.00293255E-04  3.29397108E-07  6.38903889E-07  5.39711731E-06  1.06198437E-05  8.99287222E-06  1.73770297E-05  4.38266247E-05  1.41283721E-04  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00   0.00000000E+00  0.00000000E+00  5.83333333E-01  3.12500000E-01  4.16666667E-02  2.08333333E-02  2.47395833E-02  1.69270833E-02        0       0      28      30       8       8      19      26 |   0.00E+00  0.00E+00  1.53E+05  1.19E+02  4.01E+01  8.50E-01
   48068  2.38000000E+01  6.21277329E-04   1.43960504E-01  3.18166683E+00  0.00000000E+00  0.00000000E+00  3.85059482E+01  8.26804896E+01  1.00293255E-04  3.18307213E-07  6.16848983E-07  5.39711242E-06  1.06198331E-05  8.70883735E-06  1.68127962E-05  4.38271114E-05  1.41284199E-04  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00   0.00000000E+00  0.00000000E+00  5.83333333E-01  3.12500000E-01  4.16666667E-02  2.34375000E-02  2.21354167E-02  1.69270833E-02        0       0      28      30       8       9      17      26 |   0.00E+00  0.00E+00  1.53E+05  1.18E+02  3.98E+01  8.42E-01
   48229  2.39000000E+01  6.22647773E-04   1.43930672E-01  3.18071075E+00  0.00000000E+00  0.00000000E+00  3.84806224E+01  7.96972342E+01  1.00293255E-04  3.07229442E-07  5.94806401E-07  5.39710762E-06  1.06198194E-05  8.42378924E-06  1.62462533E-05  4.38275942E-05  1.41284617E-04  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00   0.00000000E+00  0.00000000E+00  5.83333333E-01  3.12500000E-01  4.16666667E-02  2.60416667E-02  1.95312500E-02  1.69270833E-02        0       0      28      30       8      10      15      26 |   0.00E+00  0.00E+00  1.52E+05  1.17E+02  3.95E+01  8.35E-01
   48390  2.40000000E+01  6.22259097E-04   1.43900858E-01  3.17975067E+00  0.00000000E+00  0.00000000E+00  3.84551654E+01  7.67157872E+01  1.00293255E-04  2.96168030E-07  5.72784180E-07  5.39710401E-06  1.06198129E-05  8.13785171E-06  1.56776313E-05  4.38280864E-05  1.41285162E-04  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00   0.00000000E+00  0.00000000E+00  5.83333333E-01  3.12500000E-01  4.16666667E-02  2.08333333E-02  2.34375000E-02  1.82291667E-02        0       0      28      30       8       8      18      28 |   0.00E+00  0.00E+00  1.56E+05  1.20E+02  3.96E+01  8.36E-01
   48551  2.41000000E+01  6.22775456E-04   1.43871071E-01  3.17878687E+00  0.00000000E+00  0.00000000E+00  3.84295820E+01  7.37370562E+01  1.00293255E-04  2.85127498E-07  5.50788522E-07  5.39709754E-06  1.06198025E-05  7.85115738E-06  1.51071224E-05  4.38285401E-05  1.41285633E-04  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00   0.00000000E+00  0.00000000E+00  5.83333333E-01  3.12500000E-01  4.16666667E-02  2.08333333E-02  2.47395833E-02  1.69270833E-02        0       0      28      30       8       8      19      26 |   0.00E+00  0.00E+00  1.53E+05  1.19E+02  4.01E+01  8.45E-01
   48712  2.42000000E+01  6.23488755E-04   1.43841321E-01  3.17781962E+00  0.00000000E+00  0.00000000E+00  3.84038773E+01  7.07618982E+01  1.00293255E-04  2.74111895E-07  5.28825415E-07  5.39709509E-06  1.06197888E-05  7.56382883E-06  1.45349159E-05  4.38290363E-05  1.41286039E-04  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00   0.00000000E+00  0.00000000E+00  6.04166667E-01  2.91666667E-01  4.16666667E-02  2.08333333E-02  2.47395833E-02  1.69270833E-02        0       0      29      28       8       8      19      26 |   0.00E+00  0.00E+00  1.52E+05  1.18E+02  3.99E+01  8.40E-01
   48873  2.43000000E+01  6.25221508E-04   1.43811614E-01  3.17684918E+00  0.00000000E+00  0.00000000E+00  3.83780564E+01  6.77912172E+01  1.00293255E-04  2.63125380E-07  5.06902063E-07  5.39708764E-06  1.06197812E-05  7.27599279E-06  1.39612298E-05  4.38294691E-05  1.41286553E-04  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00   0.00000000E+00  0.00000000E+00  6.04166667E-01  2.81250000E-01  5.20833333E-02  2.08333333E-02  2.47395833E-02  1.69270833E-02        0       0      29      27      10       8      19      26 |   0.00E+00  0.00E+00  1.54E+05  1.19E+02  3.96E+01  8.32E-01
   49034  2.44000000E+01  6.24320897E-04   1.43781963E-01  3.17587586E+00  0.00000000E+00  0.00000000E+00  3.83521243E+01  6.48259656E+01  1.00293255E-04  2.52172573E-07  4.85026851E-07  5.39708560E-06  1.06197712E-05  6.98778900E-06  1.33863149E-05  4.38299733E-05  1.41287008E-04  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00   0.00000000E+00  4.16666667E-02  5.62500000E-01  2.81250000E-01  5.20833333E-02  2.08333333E-02  2.34375000E-02  1.82291667E-02        0       1      27      27      10       8      18      28 |   0.00E+00  0.00E+00  1.54E+05  1.19E+02  3.96E+01  8.32E-01
   49195  2.45000000E+01  6.24823451E-04   1.43752375E-01  3.17489995E+00  0.00000000E+00  0.00000000E+00  3.83260868E+01  6.18671758E+01  1.00293255E-04  2.41258666E-07  4.63209071E-07  5.39707968E-06  1.06197574E-05  6.69937167E-06  1.28104492E-05  4.38304318E-05  1.41287391E-04  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00   0.00000000E+00  4.16666667E-02  5.62500000E-01  2.81250000E-01  5.20833333E-02  2.08333333E-02  2.34375000E-02  1.82291667E-02        0       1      27      27      10       8      18      28 |   0.00E+00  0.00E+00  1.54E+05  1.19E+02  3.95E+01  8.29E-01
   49355  2.46000000E+01  6.25639172E-04   1.43722864E-01  3.17392180E+00  0.00000000E+00  0.00000000E+00  3.82999501E+01  5.89159400E+01  1.00293255E-04  2.30389638E-07  4.41457893E-07  5.39707569E-06  1.06197487E-05  6.41092152E-06  1.22339129E-05  4.38309118E-05  1.41287863E-04  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00   0.00000000E+00  4.16666667E-02  5.62500000E-01  2.81250000E-01  5.20833333E-02  2.08333333E-02  2.47395833E-02  1.69270833E-02        0       1      27      27      10       8      19      26 |   0.00E+00  0.00E+00  1.53E+05  1.18E+02  3.96E+01  8.29E-01
   49515  2.47000000E+01  6.27604404E-04   1.43693440E-01  3.17294178E+00  0.00000000E+00  0.00000000E+00  3.82737204E+01  5.59734489E+01  1.00293255E-04  2.19571990E-07  4.19782873E-07  5.39707111E-06  1.06197390E-05  6.12262860E-06  1.16569903E-05  4.38313842E-05  1.41288310E-04  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00   0.00000000E+00  4.16666667E-02  5.62500000E-01  2.70833333E-01  6.25000000E-02  2.08333333E-02  2.47395833E-02  1.69270833E-02        0       1      27      26      12       8      19      26 |   0.00E+00  0.00E+00  1.53E+05  1.19E+02  3.97E+01  8.31E-01
   49675  2.48000000E+01  6.26360976E-04   1.43664115E-01  3.17196024E+00  0.00000000E+00  0.00000000E+00  3.82474038E+01  5.30408955E+01  1.00293255E-04  2.08812259E-07  3.98193740E-07  5.39706538E-06  1.06197254E-05  5.83469249E-06  1.10799754E-05  4.38318427E-05  1.41288684E-04  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00   0.00000000E+00  4.16666667E-02  5.62500000E-01  2.81250000E-01  4.68750000E-02  2.34375000E-02  2.73437500E-02  1.69270833E-02        0       1      27      27       9       9      21      26 |   0.00E+00  0.00E+00  1.55E+05  1.20E+02  3.95E+01  8.25E-01
   49835  2.49000000E+01  6.26874217E-04   1.43634905E-01  3.17097763E+00  0.00000000E+00  0.00000000E+00  3.82210083E+01  5.01197322E+01  1.00293255E-04  1.98118308E-07  3.76703204E-07  5.39706203E-06  1.06197156E-05  5.54734937E-06  1.05032585E-05  4.38323289E-05  1.41289121E-04  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00   0.00000000E+00  4.16666667E-02  5.83333333E-01  2.60416667E-01  5.20833333E-02  1.82291667E-02  2.60416667E-02  1.82291667E-02        0       1      28      25      10       7      20      28 |   0.00E+00  0.00E+00  1.54E+05  1.19E+02  3.95E+01  8.24E-01
   49995  2.50000000E+01  6.27729297E-04   1.43605822E-01  3.16999434E+00  0.00000000E+00  0.00000000E+00  3.81945401E+01  4.72112941E+01  1.00293255E-04  1.87498358E-07  3.55323770E-07  5.39705458E-06  1.06197062E-05  5.26083552E-06  9.92720250E-06  4.38327669E-05  1.41289562E-04  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00   0.00000000E+00  4.16666667E-02  5.83333333E-01  2.50000000E-01  5.72916667E-02  2.34375000E-02  2.60416667E-02  1.82291667E-02        0       1      28      24      11       9      20      28 |   0.00E+00  0.00E+00  1.58E+05  1.21E+02  3.91E+01  8.14E-01
   50155  2.51000000E+01  6.29700170E-04   1.43576880E-01  3.16901080E+00  0.00000000E+00  0.00000000E+00  3.81680058E+01  4.43170032E+01  1.00293255E-04  1.76961415E-07  3.34068886E-07  5.39705237E-06  1.06196926E-05  4.97542187E-06  9.35221457E-06  4.38332627E-05  1.41289919E-04  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00   0.00000000E+00  4.16666667E-02  5.83333333E-01  2.60416667E-01  5.20833333E-02  2.08333333E-02  2.47395833E-02  1.69270833E-02        0       1      28      25      10       8      19      26 |   0.00E+00  0.00E+00  1.52E+05  1.17E+02  3.90E+01  8.12E-01
   50315  2.52000000E+01  6.28362764E-04   1.43548097E-01  3.16802753E+00  0.00000000E+00  0.00000000E+00  3.81414148E+01  4.14385834E+01  1.00293255E-04  1.66518017E-07  3.12954400E-07  5.39704504E-06  1.06196817E-05  4.69142004E-06  8.77876466E-06  4.38336913E-05  1.41290313E-04  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00   0.00000000E+00  4.16666667E-02  5.83333333E-01  2.60416667E-01  5.20833333E-02  2.08333333E-02  2.47395833E-02  1.69270833E-02        0       1      28      25      10       8      19      26 |   0.00E+00  0.00E+00  1.52E+05  1.17E+02  3.91E+01  8.12E-01
   50474  2.53000000E+01  6.28873888E-04   1.43519491E-01  3.16704508E+00  0.00000000E+00  0.00000000E+00  3.81147754E+01  3.85778033E+01  1.00293255E-04  1.56179135E-07  2.91997106E-07  5.39704219E-06  1.06196726E-05  4.40914680E-06  8.20734310E-06  4.38341655E-05  1.41290729E-04  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00   0.00000000E+00  4.16666667E-02  5.83333333E-01  2.60416667E-01  5.20833333E-02  2.08333333E-02  2.47395833E-02  1.69270833E-02        0       1      28      25      10       8      19      26 |   0.00E+00  0.00E+00  1.53E+05  1.17E+02  3.88E+01  8.05E-01
   50633  2.54000000E+01  6.29692979E-04   1.43491083E-01  3.16606408E+00  0.00000000E+00  0.00000000E+00  3.80880982E+01  3.57367261E+01  1.00293255E-04  1.45956908E-07  2.71217120E-07  5.39703645E-06  1.06196590E-05  4.12896261E-06  7.63855608E-06  4.38345991E-05  1.41291053E-04  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00   0.00000000E+00  4.16666667E-02  5.83333333E-01  2.60416667E-01  5.20833333E-02  2.08333333E-02  2.34375000E-02  1.82291667E-02        0       1      28      25      10       8      18      28 |   0.00E+00  0.00E+00  1.53E+05  1.18E+02  3.92E+01  8.12E-01
   50792  2.55000000E+01  6.31496088E-04   1.43462894E-01  3.16508520E+00  0.00000000E+00  0.00000000E+00  3.80613947E+01  3.29176044E+01  1.00293255E-04  1.35865283E-07  2.50637559E-07  5.39703149E-06  1.06196470E-05  3.85128815E-06  7.07310102E-06  4.38350354E-05  1.41291394E-04  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00   0.00000000E+00  4.16666667E-02  5.83333333E-01  2.60416667E-01  5.20833333E-02  2.08333333E-02  2.34375000E-02  1.82291667E-02        0       1      28      25      10       8      18      28 |   0.00E+00  0.00E+00  1.54E+05  1.18E+02  3.89E+01  8.04E-01
   50951  2.56000000E+01  6.30365831E-04   1.43434950E-01  3.16410921E+00  0.00000000E+00  0.00000000E+00  3.80346767E+01  3.01229147E+01  1.00293255E-04  1.25920109E-07  2.30284973E-07  5.39702722E-06  1.06196382E-05  3.57659273E-06  6.51176336E-06  4.38354732E-05  1.41291784E-04  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00   0.00000000E+00  4.16666667E-02  6.04166667E-01  2.39583333E-01  5.20833333E-02  2.08333333E-02  2.47395833E-02  1.69270833E-02        0       1      29      23      10       8      19      26 |   0.00E+00  0.00E+00  1.51E+05  1.16E+02  3.89E+01  8.04E-01
   51110  2.57000000E+01  6.30850488E-04   1.43407280E-01  3.16313696E+00  0.00000000E+00  0.00000000E+00  3.80079579E+01  2.73554689E+01  1.00293255E-04  1.16139872E-07  2.10190383E-07  5.39702035E-06  1.06196248E-05  3.30542520E-06  5.95545754E-06  4.38358740E-05  1.41292080E-04  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00   0.00000000E+00  4.16666667E-02  6.04166667E-01  2.39583333E-01  4.68750000E-02  2.86458333E-02  2.21354167E-02  1.69270833E-02        0       1      29      23       9      11      17      26 |   0.00E+00  0.00E+00  1.55E+05  1.16E+02  3.79E+01  7.83E-01
   51269  2.58000000E+01  6.31564913E-04   1.43379914E-01  3.16216938E+00  0.00000000E+00  0.00000000E+00  3.79812521E+01  2.46183670E+01  1.00293255E-04  1.06545381E-07  1.90389891E-07  5.39701740E-06  1.06196115E-05  3.03839670E-06  5.40524135E-06  4.38363144E-05  1.41292368E-04  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00   0.00000000E+00  4.16666667E-02  6.04166667E-01  2.39583333E-01  5.20833333E-02  2.60416667E-02  1.95312500E-02  1.69270833E-02        0       1      29      23      10      10      15      26 |   0.00E+00  0.00E+00  1.53E+05  1.14E+02  3.76E+01  7.76E-01
   51428  2.59000000E+01  6.33055570E-04   1.43352888E-01  3.16120753E+00  0.00000000E+00  0.00000000E+00  3.79545753E+01  2.19152094E+01  1.00293255E-04  9.71602144E-08  1.70926816E-07  5.39700878E-06  1.06196031E-05  2.77620243E-06  4.86238210E-06  4.38366824E-05  1.41292735E-04  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00   0.00000000E+00  4.16666667E-02  6.04166667E-01  2.50000000E-01  3.64583333E-02  3.12500000E-02  1.95312500E-02  1.69270833E-02        0       1      29      24       7      12      15      26 |   0.00E+00  0.00E+00  1.53E+05  1.14E+02  3.76E+01  7.73E-01
   51587  2.60000000E+01  6.32345270E-04   1.43326247E-01  3.16025277E+00  0.00000000E+00  0.00000000E+00  3.79279498E+01  1.92504133E+01  1.00293255E-04  8.80114654E-08  1.51854792E-07  5.39700694E-06  1.06195899E-05  2.51965722E-06  4.32848329E-06  4.38371239E-05  1.41293006E-04  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00   0.00000000E+00  4.16666667E-02  6.04166667E-01  2.50000000E-01  4.16666667E-02  2.60416667E-02  1.82291667E-02  1.82291667E-02        0       1      29      24       8      10      14      28 |   0.00E+00  0.00E+00  1.56E+05  1.14E+02  3.71E+01  7.62E-01
   51745  2.61000000E+01  6.32829267E-04   1.43300036E-01  3.15930645E+00  0.00000000E+00  0.00000000E+00  3.79013945E+01  1.66285715E+01  1.00293255E-04  7.91276321E-08  1.33233761E-07  5.39700015E-06  1.06195754E-05  2.26960812E-06  3.80529327E-06  4.38375014E-05  1.41293245E-04  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00   0.00000000E+00  4.16666667E-02  6.04166667E-01  2.50000000E-01  3.64583333E-02  3.12500000E-02  1.82291667E-02  1.82291667E-02        0       1      29      24       7      12      14      28 |   0.00E+00  0.00E+00  1.55E+05  1.15E+02  3.74E+01  7.68E-01
